ticker,sector,year,revenue_m,rev_growth_pct,gross_profit_m,gross_margin_pct,operating_income_m,net_income_m,eps_diluted,operating_cf_m,free_cash_flow_m,capex_m,total_debt_m,stockholders_equity_m,debt_equity,roe_pct,market_cap_m,pe_ratio,dividend_yield_pct
BG,Other,2024,67232.0,0.1366,3682.0,0.0548,,1610.0,10.51,-5549.0,-6104.0,555.0,4882.0,10851.0,0.45,0.1484,11043.07,7.1,0.4368
BG,Other,2025,23762.0,,1011.0,4.2547,,95.0,0.49,844.0,-879.0,1723.0,10168.0,15904.0,0.6393,0.5973,,,
BG,Other,2026,,,,,,,,,,,,,,,,,0.1371
BIIB,Health Care,2011,4377.35,,1011.8,0.2311,1295.43,970.13,3.35,1074.9,909.25,165.65,1160.85,5396.51,0.215,0.1798,26471.21,32.9,
BIIB,Health Care,2012,4716.42,0.0775,1100.2,0.2333,1248.89,1005.27,3.94,1624.67,1451.62,173.06,1024.19,6425.5,0.159,0.1565,35438.37,37.1,
BIIB,Health Care,2013,5048.63,0.0704,1158.8,0.2295,1724.69,1234.43,5.04,1727.74,1519.72,208.02,687.4,6961.52,0.099,0.1773,66141.23,55.5,
BIIB,Health Care,2014,5516.46,0.0926999999999999,1281.4,0.2323,1855.85,1380.03,5.76,1879.9,1625.35,254.55,592.43,8620.24,0.069,0.1601,80222.9,58.9,
BIIB,Health Care,2015,6932.2,0.2566,1850.5,0.2669,2515.5,1862.3,7.81,2345.1,2098.8,246.3,580.3,10809.0,0.054,0.1723,71869.71,39.2,
BIIB,Health Care,2016,9703.3,0.3997,2242.6,0.2311,3972.4,2934.8,12.37,2942.1,2654.3,287.8,6521.5,8620.2,0.757,0.3405,61990.59,22.9,
BIIB,Health Care,2017,10763.8,0.1093,2413.8,0.2243,4891.0,3547.0,15.34,3919.4,3276.4,643.0,6512.7,10809.0,0.603,0.3282,68779.26,20.8,
BIIB,Health Care,2018,11448.8,0.0636,2426.1,0.2119,5151.7,3702.8,16.93,4587.2,3971.1,616.1,5935.0,9372.8,0.633,0.3951,64968.63,17.8,
BIIB,Health Care,2019,12273.9,0.0721,2685.1,0.2188,5345.8,2539.1,11.92,4551.0,3683.6,867.4,5936.5,12140.1,0.489,0.2091,62758.4,24.9,
BIIB,Health Care,2020,13452.9,0.0960999999999999,2887.8,0.2147,5888.6,4430.7,21.58,6187.7,5417.1,770.6,4459.0,13343.2,0.334,0.3321,48286.39,11.3,
BIIB,Health Care,2021,14377.9,0.0688,,,7042.6,5888.5,31.42,7078.6,6564.1,514.5,7426.2,10700.3,0.694,0.5503,41794.06,7.6,
BIIB,Health Care,2022,13444.6,-0.0649,,,,4000.6,24.8,4229.8,3805.0,424.8,6274.0,10896.2,0.576,0.3672,42202.61,11.2,
BIIB,Health Care,2023,10981.7,-0.1832,,,,1556.1,10.4,3639.9,3381.8,258.1,6938.2,13397.9,0.518,0.1161,38039.19,24.9,
BIIB,Health Care,2024,10173.4,-0.0736,,,,3046.9,20.87,1384.3,1144.0,240.3,6295.8,,,,22020.48,7.3,
BIIB,Health Care,2025,9890.6,,,,,1292.9,8.79,2204.6,2050.8,153.8,6286.8,,,,,,
BIIB,Health Care,2026,,,,,,,,,,,,,,,,,
BK,Other,2011,7654.0,,,,,,-1.16,3781.0,3463.0,318.0,16517.0,25264.0,0.654,,17088.57,-12.2,0.4077
BK,Other,2012,13816.0,0.8051,,,,2518.0,2.05,4050.0,3820.0,230.0,19933.0,33417.0,0.596,0.0754,21719.9,9.1,0.3343
BK,Other,2013,14680.0,0.0625,,,,2516.0,2.03,2211.0,1569.0,642.0,18530.0,36431.0,0.509,0.0691,29566.94,12.8,0.2689
BK,Other,2014,14534.0,-0.0098999999999999,,,,2437.0,2.03,1629.0,977.0,652.0,19864.0,37497.0,0.53,0.065,34242.56,15.1,0.2586
BK,Other,2015,14968.0,0.0299,,,,2104.0,1.73,-642.0,-1251.0,609.0,20264.0,37441.0,0.541,0.0562,34329.72,18.3,0.258
BK,Other,2016,,,,,,2567.0,2.15,4484.0,3693.0,791.0,21547.0,38037.0,0.566,0.0675,38781.19,17.2,0.2334
BK,Other,2017,,,,,,3158.0,2.71,4127.0,3526.0,601.0,24463.0,38811.0,0.63,0.0814,43402.25,15.8,0.241
BK,Other,2018,,,,,,3547.0,3.15,6267.0,5442.0,825.0,27979.0,41251.0,0.678,0.086,36670.43,12.1,0.3269
BK,Other,2019,15543.0,,,,,4090.0,3.72,4667.0,3470.0,1197.0,29163.0,40638.0,0.718,0.1006,37675.93,11.2,0.3385
BK,Other,2020,16392.0,0.0546,,,,4266.0,4.04,5996.0,4888.0,1108.0,27501.0,41483.0,0.663,0.1028,32306.02,9.0,0.4084
BK,Other,2021,16462.0,0.0043,,,,4441.0,4.51,96.0,-1114.0,1210.0,25984.0,45801.0,0.567,0.0969999999999999,41176.24,11.4,0.3047
BK,Other,2022,15808.0,-0.0397,,,,3617.0,3.83,5038.0,3816.0,1222.0,25931.0,43034.0,0.603,0.084,33472.91,10.8,0.4116
BK,Other,2023,15931.0,0.0078,,,,3759.0,4.14,2838.0,1623.0,1215.0,30458.0,40734.0,0.748,0.0923,37261.23,11.9,0.3864
BK,Other,2024,16529.0,0.0375,,,,2556.0,2.88,15068.0,13722.0,1346.0,31257.0,40770.0,0.767,0.0626999999999999,53494.45,25.9,0.2866
BK,Other,2025,20080.0,,,,,5549.0,7.4,6730.0,5177.0,1553.0,31873.0,44313.0,0.7193,12.5223,,,
BK,Other,2026,,,,,,,,,,,,,,,,,0.0926999999999999
BKNG,Consumer Discretionary,2011,,,1260.76,,470.83,53.88,9.88,,,15.11,,698.83,,0.0771,778.8,1.9,
BKNG,Consumer Discretionary,2012,,,1908.97,,786.8,104.79,10.35,,,22.59,,1321.63,,0.0793,1168.21,2.4,
BKNG,Consumer Discretionary,2013,,,3079.88,,1398.92,,20.63,,,46.83,,1813.34,,,2266.37,2.2,
BKNG,Consumer Discretionary,2014,,,4083.68,,1829.79,,27.66,,,55.16,1742.05,2574.3,0.677,,2231.44,1.6,
BKNG,Consumer Discretionary,2015,,,5715.89,,2412.41,,36.11,,,84.44,3823.87,3896.97,0.981,,2549.4,1.4,
BKNG,Consumer Discretionary,2016,,,7584.13,,3073.31,,45.67,,,131.5,6158.44,6909.73,0.891,,3010.81,1.3,
BKNG,Consumer Discretionary,2017,,,8591.81,,3258.91,,49.45,,,173.91,6170.52,8566.69,0.72,,3475.89,1.4,
BKNG,Consumer Discretionary,2018,10743.0,,10328.0,0.9614,2906.0,,42.65,3984.0,3764.0,220.0,8810.0,8795.0,1.002,,3347.24,1.6,
BKNG,Consumer Discretionary,2019,12681.0,0.1804,12439.0,0.9809,4538.0,,46.86,4662.0,4374.0,288.0,8649.0,9820.0,0.881,,3951.01,1.7,
BKNG,Consumer Discretionary,2020,14527.0,0.1456,,,5341.0,,83.26,5338.0,4896.0,442.0,,11261.0,,,4149.48,1.1,
BKNG,Consumer Discretionary,2021,15066.0,0.0371,,,5345.0,,111.82,4865.0,4497.0,368.0,,8785.0,,,4058.72,0.8,
BKNG,Consumer Discretionary,2022,6796.0,-0.5489,,,-631.0,,1.44,85.0,-201.0,286.0,,5933.0,,,3242.39,55.0,
BKNG,Consumer Discretionary,2023,10958.0,0.6124,,,2496.0,,28.17,2820.0,2516.0,304.0,12485.0,4893.0,2.552,,5716.61,4.9,
BKNG,Consumer Discretionary,2024,17090.0,0.5596,,,5102.0,,76.35,6554.0,6186.0,368.0,14184.0,6178.0,2.296,,7834.7,2.6,0.0855
BKNG,Consumer Discretionary,2025,26917.0,,,,8825.0,5404.0,165.57,9409.0,9087.0,322.0,18736.0,-5578.0,-3.3589,-96.8806,,,
BKNG,Consumer Discretionary,2026,,,,,,,,,,,,,,,,,0.0298
BKR,Energy,2011,,,,,,,,,,,,,,,,,0.2898
BKR,Energy,2012,,,,,,,,,,,,,,,,,0.3406
BKR,Energy,2013,,,,,,,,,,,,,,,,,0.2487
BKR,Energy,2014,,,,,,,,,,,,,,,,,0.2587
BKR,Energy,2015,,,,,,,,,,,,,,,,,0.3311
BKR,Energy,2016,,,,,,,,,,,,,,,,,0.2311
BKR,Energy,2017,,,798.0,,-138.0,0.0,-0.24,1277.0,670.0,607.0,38.0,14688.0,0.003,0.0,,-104.5,8.700700000000001
BKR,Energy,2018,13082.0,,687.0,0.0525,457.0,0.0,0.0,262.0,-162.0,424.0,6312.0,14277.0,0.442,0.0,,,0.495
BKR,Energy,2019,17179.0,0.3132,841.0,0.049,-284.0,-103.0,-0.24,-799.0,-1464.0,665.0,6285.0,17465.0,0.36,-0.0059,,-89.5,0.4024
BKR,Energy,2020,22877.0,0.3317,,,701.0,195.0,0.45,1762.0,767.0,995.0,6301.0,21929.0,0.287,0.0089,,40.5,0.4742
BKR,Energy,2021,23838.0,0.042,,,1074.0,128.0,0.23,2126.0,886.0,1240.0,6744.0,12893.0,0.523,0.0098999999999999,,94.3,0.3984
BKR,Energy,2022,20705.0,-0.1314,,,-15978.0,-9940.0,-14.73,1304.0,330.0,974.0,6687.0,14830.0,0.451,-0.6703,,-1.9,0.3207
BKR,Energy,2023,20502.0,-0.0098,,,1310.0,-219.0,-0.27,2374.0,1518.0,856.0,5980.0,14394.0,0.415,-0.0152,,-120.0,0.289
BKR,Energy,2024,21156.0,0.0319,,,1185.0,-601.0,-0.61,1888.0,899.0,989.0,5872.0,15368.0,0.382,-0.0391,,-65.4,0.2528
BKR,Energy,2025,27733.0,,,,,2588.0,,3810.0,,,5398.0,18834.0,0.2866,13.7411,,,
BKR,Energy,2026,,,,,,,,,,,,,,,,,0.0852999999999999
BLDR,Other,2011,,,142.41,,-60.67,-61.85,,-2.75,-4.85,2.1,,102.47,,-0.6036,197.41,,
BLDR,Other,2012,,,131.76,,-63.73,-95.51,,-41.72,-50.67,8.95,297.51,46.95,6.337,-2.0344,540.18,,
BLDR,Other,2013,,,157.94,,-37.48,-65.0,-0.12,-66.41,-71.2,4.79,360.95,159.5,2.263,-0.4075,691.01,-59.4,
BLDR,Other,2014,,,214.57,,-8.7,-56.86,-0.6,-66.85,-77.25,10.4,353.97,101.22,3.497,-0.5617,672.61,-11.4,
BLDR,Other,2015,,,319.92,,48.04,-42.69,-0.44,-47.58,-62.63,15.05,,48.1,,-0.8876000000000001,1088.34,-25.2,
BLDR,Other,2016,,,357.0,,49.61,18.15,0.18,,,25.72,,15.37,,1.181,1203.69,60.9,
BLDR,Other,2017,,,901.46,,90.75,-22.83,-0.22,,,43.81,,40.2,,-0.5679,2430.98,-99.0,
BLDR,Other,2018,6367.28,,1596.75,0.2508,236.34,144.34,1.27,158.23,115.56,42.66,,149.19,,0.9675,1239.07,8.6,
BLDR,Other,2019,7034.21,0.1047,1727.39,0.2456,285.1,38.78,0.34,178.53,116.12,62.41,,309.62,,0.1253,2924.13,74.7,
BLDR,Other,2020,7724.77,0.0982,1922.94,0.2489,368.97,205.19,1.76,282.83,181.42,101.41,,376.21,,0.5454,4736.08,23.2,
BLDR,Other,2021,7280.43,-0.0575,1976.83,0.2715,392.31,221.81,1.9,504.05,391.18,112.87,,596.34,,0.3720000000000001,10013.41,45.1,
BLDR,Other,2022,8558.87,0.1756,2222.58,0.2597,543.85,313.54,2.66,260.07,147.99,112.08,,824.95,,0.3801,11666.72,24.4,
BLDR,Other,2023,19893.86,1.3244,5850.96,0.2941,2387.42,1725.42,8.48,1743.55,1515.66,227.89,,1152.78,,1.4967,23181.96,19.7,
BLDR,Other,2024,22726.42,0.1424,7744.38,0.3408,3770.21,2749.37,16.82,3599.23,3259.08,340.15,,4802.48,,0.5725,17417.02,8.5,
BLDR,Other,2025,15190.64,,4615.78,30.3857,786.28,435.2,3.89,1215.89,853.29,362.6,4427.03,4352.25,1.0172,9.9994,,,
BLDR,Other,2026,,,,,,,,,,,,,,,,,
BLK,Financials,2011,,,,,,,,,,,,,,,,,0.5357999999999999
BLK,Financials,2012,,,,,,,,,,,,,,,,,0.4838
BLK,Financials,2013,,,,,,,,,,,,,,,,,0.3451
BLK,Financials,2014,,,,,,,,,,,,,,,,,0.3445
BLK,Financials,2015,,,,,,,,,,,,,,,,,0.3988
BLK,Financials,2016,,,,,,,,,,,,,,,,,0.3654
BLK,Financials,2017,,,,,,,,,,,,,,,,,0.2884
BLK,Financials,2018,,,,,,,,,,,,,,,,,0.4433
BLK,Financials,2019,,,,,,,,,,,,,,,,,0.3689
BLK,Financials,2020,,,,,,,,,,,,,,,,,0.2752
BLK,Financials,2021,,,,,,,,,,,,,,,,,0.2418
BLK,Financials,2022,,,,,,,,,,,,,,,,,0.3598
BLK,Financials,2023,,,,,,,,,,,,,,,,,0.3127
BLK,Financials,2024,11061.0,,,,6385.0,5178.0,33.97,4956.0,4423.0,533.0,7918.0,39347.0,0.201,0.1316,147614.25,29.3,0.2463
BLK,Financials,2025,24216.0,,,,7045.0,5553.0,35.31,3927.0,3552.0,375.0,12768.0,55888.0,0.2285,9.9359,,,
BLK,Financials,2026,,,,,,,,,,,,,,,,,0.0650999999999999
BMY,Other,2011,,,3501.0,,,10612.0,5.34,4065.0,3335.0,730.0,,15713.0,0.007,0.6754000000000001,42884.7,4.1,0.7291
BMY,Other,2012,,,3668.0,,,3102.0,1.79,4491.0,4067.0,424.0,5391.0,15956.0,0.338,0.1944,35798.52,11.7,0.7809
BMY,Other,2013,,,3948.0,,,3709.0,2.16,4840.0,4473.0,367.0,5270.0,13623.0,0.387,0.2723,59973.79,16.3,0.5987
BMY,Other,2014,,,2768.0,,,1960.0,1.16,6941.0,6393.0,548.0,7539.0,15154.0,0.497,0.1293,67307.03,34.7,0.4317
BMY,Other,2015,,,2843.0,,,2563.0,1.54,3545.0,3008.0,537.0,,14852.0,0.04,0.1726,79076.57,31.2,0.3717
BMY,Other,2016,,,3194.0,,,2004.0,1.2,3148.0,2622.0,526.0,,14266.0,0.01,0.1405,69326.99,34.9,0.327
BMY,Other,2017,,,3339.0,,,1565.0,0.93,2105.0,1285.0,820.0,,16177.0,0.007,0.0967,75121.95,48.5,0.4154
BMY,Other,2018,19427.0,,3664.0,0.1886,,4457.0,2.65,3058.0,1843.0,1215.0,8224.0,11741.0,0.7,0.3796,65591.45,14.8,0.4891
BMY,Other,2019,20776.0,0.0694,3629.0,0.1747,,1007.0,0.61,5275.0,4220.0,1055.0,7478.0,14031.0,0.533,0.0718,82481.62,82.2,0.3925
BMY,Other,2020,22561.0,0.0859,4096.0,0.1816,,4920.0,3.01,7066.0,6115.0,951.0,8981.0,51598.0,0.174,0.0953999999999999,81564.57,16.6,0.5502
BMY,Other,2021,26145.0,0.1589,,,,3439.0,2.01,8210.0,7374.0,836.0,52676.0,37822.0,1.393,0.0909,88312.16,25.8,0.3406
BMY,Other,2022,42518.0,0.6262,,,,-9015.0,-3.99,14052.0,13299.0,753.0,49317.0,35946.0,1.372,-0.2508,139154.62,-15.4,0.4206
BMY,Other,2023,46385.0,0.0909,,,,6994.0,3.12,16207.0,15234.0,973.0,43217.0,31061.0,1.391,0.2252,101088.74,14.6,0.6011
BMY,Other,2024,46159.0,-0.0049,,,,6327.0,2.95,13066.0,11948.0,1118.0,42645.0,29430.0,1.449,0.215,112269.93,17.9,0.5464
BMY,Other,2025,48194.0,,,,,7054.0,3.46,14156.0,12845.0,1311.0,44827.0,18473.0,2.4266,38.1855,,,
BMY,Other,2026,,,,,,,,,,,,,,,,,0.2666
BR,Other,2011,2073.0,,,,346.0,,1.58,,,26.8,724.1,745.8,0.971,,2190.86,10.7,0.4388
BR,Other,2012,2209.2,0.0657,84.8,0.0384,342.1,,1.37,,,42.7,524.3,909.0,0.577,,2190.97,12.9,0.4607
BR,Other,2013,2166.9,-0.0191,93.6,0.0432,269.7,169.6,1.32,,,29.2,524.4,807.1,0.65,0.2101,3930.01,23.9,0.2972
BR,Other,2014,2303.5,0.063,105.8,0.0459,,,0.97,,,33.8,524.5,797.3,0.658,,4477.97,38.8,0.3061
BR,Other,2015,2430.8,0.0553,147.7,0.0608,323.2,,1.69,,,38.2,524.1,850.5,0.616,,5349.19,26.5,0.3056
BR,Other,2016,2558.0,0.0523,149.3,0.0584,395.5,,2.12,,,40.3,689.4,816.0,0.845,,6663.6,26.6,0.2682
BR,Other,2017,2694.2,0.0532,156.1,0.0579,59.1,,2.32,,,50.3,1015.5,961.7,1.056,,9285.36,33.8,0.2125
BR,Other,2018,,,177.4,,66.0,,2.53,437.7,380.0,57.7,,927.8,,,9854.91,33.4,0.2412
BR,Other,2019,,,198.8,,85.2,,2.7,515.9,430.5,85.4,,1045.5,,,12851.56,40.9,0.2226
BR,Other,2020,,,233.8,,598.1,427.9,3.56,693.6,616.9,76.7,1787.5,1003.8,1.781,0.4263,15960.31,39.2,0.1916
BR,Other,2021,,,221.1,,652.7,482.1,4.06,617.0,566.4,50.6,1787.5,1094.3,1.633,0.4406,19473.05,41.7,0.1724
BR,Other,2022,,,,,624.9,462.5,3.95,598.2,535.5,62.7,3887.6,1127.5,3.448,0.4102,14659.05,32.0,0.2595
BR,Other,2023,,,,,678.7,547.5,4.65,640.1,588.2,51.9,3793.0,1346.5,2.817,0.4066,23158.6,42.5,0.1854
BR,Other,2024,,,,,759.9,539.1,4.55,443.5,414.5,29.0,3413.3,1809.1,1.887,0.298,26044.09,48.5,0.1828
BR,Other,2025,6889.1,,,,1188.6,839.5,7.1,1171.3,1127.5,43.8,3252.3,2655.1,1.2249,31.6184,,,
BR,Other,2026,,,,,,,,,,,,,,,,,0.0768
BRK-B,Other,2011,112493.0,,,,11158.0,8055.0,2272.0,,,4937.0,,157318.0,,0.0512,118354580.93,0.0,
BRK-B,Other,2012,136185.0,0.2106,,,17271.0,12967.0,917.0,,,5980.0,,164850.0,,0.0787,146.72,0.1,
BRK-B,Other,2013,143688.0,0.0551,,,,10254.0,1966.0,,,8191.0,,187647.0,,0.0546,195.61,0.1,
BRK-B,Other,2014,162463.0,0.1307,,,,14824.0,,,,9775.0,,221890.0,,0.0668,247.94,,
BRK-B,Other,2015,182150.0,0.1212,,,,19476.0,,,,11087.0,,240170.0,,0.0810999999999999,,,
BRK-B,Other,2016,194699.0,0.0689,,,,19872.0,,,,15185.0,,255550.0,,0.0778,,,
BRK-B,Other,2017,210943.0,0.0834,,,,24083.0,,31491.0,15409.0,16082.0,,282070.0,,0.0853999999999999,,,
BRK-B,Other,2018,215114.0,0.0198,,,,24074.0,,32647.0,19693.0,12954.0,,348296.0,,0.0691,,,
BRK-B,Other,2019,239933.0,0.1154,,,,44940.0,,45728.0,34020.0,11708.0,,348703.0,,0.1289,,,
BRK-B,Other,2020,247837.0,0.0329,,,,4021.0,,37400.0,22863.0,14537.0,,424791.0,,0.0095,,,
BRK-B,Other,2021,254616.0,0.0274,,,,81417.0,,38687.0,22708.0,15979.0,,443164.0,,0.1837,,,
BRK-B,Other,2022,245579.0,-0.0355,,,,42521.0,,39773.0,26761.0,13012.0,,506199.0,,0.084,,,
BRK-B,Other,2023,276185.0,0.1246,,,,89937.0,,39427.0,26151.0,13276.0,,436736.0,,0.2059,,,
BRK-B,Other,2024,302020.0,0.0935,,,,-22759.0,,37350.0,21886.0,15464.0,,561273.0,,-0.0405,,,
BRK-B,Other,2025,371444.0,,,,,66968.0,,45969.0,25042.0,20927.0,,717419.0,,9.3346,,,
BRK-B,Other,2026,,,,,,,,,,,,,,,,,
BRO,Other,2011,967.88,,,,,153.29,1.08,221.59,210.28,11.31,251.73,1241.74,0.203,0.1235,1393.24,9.0,0.1999
BRO,Other,2012,973.49,0.0058,,,,161.75,1.12,296.05,285.6,10.45,251.26,1369.87,0.183,0.1181,1595.23,9.9,0.186
BRO,Other,2013,1013.54,0.0411,,,,164.0,1.13,237.53,223.92,13.61,450.09,1506.34,0.299,0.1089,1997.87,12.3,0.1599
BRO,Other,2014,1200.03,0.184,,,,184.04,1.26,,,24.03,505.0,1643.96,0.307,0.112,2145.4,11.7,0.1667
BRO,Other,2015,1363.28,0.136,,,,217.11,1.48,,,16.37,1223.47,1807.33,0.677,0.1201,2094.06,9.9,0.1862
BRO,Other,2016,1575.8,0.1559,,,,206.9,1.41,,,24.92,1144.74,2007.14,0.57,0.1031,2876.5,14.7,0.1461
BRO,Other,2017,1660.51,0.0538,,,,243.32,1.7,,,18.38,1073.87,2113.74,0.508,0.1151,3368.07,14.1,0.1385
BRO,Other,2018,1766.63,0.0639,,,,257.49,0.91,,,17.77,976.14,2149.78,0.454,0.1198,7191.29,28.6,0.1406
BRO,Other,2019,1881.35,0.0649,,,,399.63,1.4,441.98,417.78,24.19,1506.99,2360.21,0.638,0.1693,10530.74,26.9,0.1035
BRO,Other,2020,2014.25,0.0706,,,,344.25,1.22,567.53,526.01,41.52,1555.34,2582.7,0.602,0.1333,12843.52,37.4,0.0916
BRO,Other,2021,2392.17,0.1876,,,,398.51,1.4,678.18,605.07,73.11,2095.91,3000.57,0.699,0.1328,19269.12,48.6,0.0673
BRO,Other,2022,2613.4,0.0925,,,,480.5,1.69,713.0,642.3,70.7,2022.9,3350.4,0.604,0.1434,15698.4,32.9,0.0916
BRO,Other,2023,3051.4,0.1676,,,,587.1,2.07,808.8,763.8,45.0,3942.1,3754.4,1.05,0.1564,19786.71,33.8,0.0816
BRO,Other,2024,3573.0,0.1709,,,,672.0,2.37,881.0,829.0,52.0,3796.0,,,,28738.54,42.5,0.0643
BRO,Other,2025,5902.0,,,,,1054.0,3.16,1450.0,1382.0,68.0,7613.0,,,,,,
BRO,Other,2026,,,,,,,,,,,,,,,,,0.0697
BSX,Health Care,2011,,,5612.0,,-894.0,-1025.0,-0.68,835.0,523.0,312.0,4200.0,,,,8120.97,-7.9,
BSX,Health Care,2012,,,5207.0,,-656.0,-1065.0,-0.7,325.0,53.0,272.0,4200.0,,,,8303.09,-8.2,
BSX,Health Care,2013,,,4963.0,,904.0,441.0,0.29,1008.0,704.0,304.0,4200.0,,,,16295.65,41.4,
BSX,Health Care,2014,6958.0,,4900.0,0.7042,-3868.0,-4068.0,-2.89,1280.0,1054.0,226.0,4200.0,,,,17520.42,-4.6,
BSX,Health Care,2015,7072.0,0.0164,4969.0,0.7026,120.0,-121.0,-0.09,1110.0,865.0,245.0,5650.0,,,,24478.21,-204.9,
BSX,Health Care,2016,7462.0,0.0551,5170.0,0.6928,-301.0,-119.0,-0.09,1269.0,1010.0,259.0,5400.0,,,,29127.98,-240.3,
BSX,Health Care,2017,,,5304.0,,-283.0,-239.0,-0.18,691.0,444.0,247.0,5420.0,,,,33766.57,-137.7,
BSX,Health Care,2018,,,5962.0,,447.0,347.0,0.25,1182.0,806.0,376.0,,,,,48539.37,141.4,
BSX,Health Care,2019,,,6455.0,,1285.0,104.0,0.08,1426.0,1107.0,319.0,,,,,62610.79,565.3,
BSX,Health Care,2020,,,7011.0,,1506.0,1671.0,1.19,310.0,-6.0,316.0,,,,,,30.2,
BSX,Health Care,2021,,,7620.0,,1518.0,4700.0,3.33,1836.0,1375.0,461.0,,,,,,12.8,
BSX,Health Care,2022,,,6448.0,,-80.0,-82.0,-0.08,1508.0,1132.0,376.0,,,,,,-578.4,
BSX,Health Care,2023,,,8177.0,,1199.0,1041.0,0.69,1870.0,1316.0,554.0,,16622.0,,0.0626,,83.8,
BSX,Health Care,2024,,,8727.0,,1649.0,698.0,0.45,1526.0,938.0,588.0,,17573.0,,0.0397,,198.5,
BSX,Health Care,2025,20074.0,,13854.0,69.0146,3613.0,2898.0,1.94,4534.0,3658.0,876.0,11137.0,24233.0,0.4596,11.9589,,,
BSX,Health Care,2026,,,,,,,,,,,,,,,,,
BX,Financials,2011,1773.7,,,,,,0.09,411.51,387.88,23.63,,,,,,75.4,1.2502
BX,Financials,2012,3119.34,0.7587,,,,-370.03,-1.02,-371.88,-426.05,54.16,,,,,,-7.7,0.7822
BX,Financials,2013,3252.58,0.0426999999999999,,,,-168.3,-0.35,1099.61,1063.13,36.48,,,,,,-47.8,0.831
BX,Financials,2014,4019.44,0.2358,,,,218.6,0.41,,,37.02,9476.19,,,,,46.5,1.1868
BX,Financials,2015,6613.17,0.6453,,,,1171.2,1.98,,,25.64,6731.77,,,,,9.1,1.8935
BX,Financials,2016,7484.73,0.1318,,,,1584.59,2.58,,,30.27,8941.3,,,,,6.9,1.118
BX,Financials,2017,4646.55,-0.3792,,,,709.79,1.04,,,59.25,15166.86,,,,,21.8,1.2269
BX,Financials,2018,5146.3,0.1076,,,,1039.01,1.56,-88.59,-110.42,21.83,10395.32,,,,,14.6,1.2785
BX,Financials,2019,7145.02,0.3884,,,,1471.37,2.21,-1626.39,-1650.74,24.35,11541.6,6379.22,1.809,0.2307,,20.2,0.5167
BX,Financials,2020,6833.26,-0.0436,,,,1541.79,2.26,45.74,27.36,18.38,5732.5,7009.78,0.818,0.2199,,23.6,0.4291
BX,Financials,2021,7338.27,0.0739,,,,2049.68,3.03,1963.11,1902.83,60.28,7855.6,6652.04,1.181,0.3081,75649.71,36.5,0.3873
BX,Financials,2022,6101.93,-0.1685,,,,1045.36,1.5,1935.94,1824.3,111.65,12491.0,9422.89,1.326,0.1109,46743.78,44.2,0.8931999999999999
BX,Financials,2023,22577.15,2.7,,,,5857.4,8.13,3985.99,3921.67,64.32,11605.88,7655.91,1.516,0.7651,86143.08,14.9,0.3285
BX,Financials,2024,8517.67,-0.6227,,,,1747.63,2.36,6336.25,6100.76,235.5,11460.17,6816.8,1.681,0.2564,117841.68,69.4,0.2527
BX,Financials,2025,14450.26,,,,,3019.21,3.87,4663.16,4547.46,115.7,12576.59,8665.53,1.4513,34.8416,,,
BX,Financials,2026,,,,,,,,,,,,,,,,,0.2724
BXP,Other,2011,1518.19,,,,567.53,231.01,1.76,617.38,617.38,,3099.47,4372.64,0.709,0.0528,7848.58,31.8,0.4394
BXP,Other,2012,1543.31,0.0165,,,609.07,159.07,1.14,375.89,375.89,,3063.84,4866.0,0.63,0.0327,8995.17,53.3,0.4544
BXP,Other,2013,1722.79,0.1163,,,605.17,272.68,1.86,606.33,606.33,,4258.53,5097.06,0.835,0.0535,8956.16,31.8,0.9852
BXP,Other,2014,1847.19,0.0722,,,640.32,289.65,1.92,642.95,642.95,,4170.77,5741.15,0.726,0.0505,12125.21,41.3,1.075
BXP,Other,2015,2135.54,0.1561,,,678.12,749.81,4.86,777.93,777.93,,3358.48,5697.3,0.589,0.1316,12698.69,17.1,0.5571
BXP,Other,2016,2397.0,0.1224,,,801.82,443.61,2.83,695.55,695.55,,2031.62,5709.44,0.356,0.0776999999999999,12942.21,29.8,0.3845
BXP,Other,2017,2490.82,0.0391,,,849.37,583.11,3.72,799.41,799.41,,3013.96,5786.3,0.521,0.1008,13723.08,24.0,0.4102
BXP,Other,2018,2550.82,0.0241,,,,512.78,3.26,1034.55,1034.55,,2995.33,5813.96,0.515,0.0882,12247.96,24.3,0.5292
BXP,Other,2019,2602.08,0.0201,1605.43,0.617,,462.44,2.93,911.98,911.98,,2949.15,5883.17,0.501,0.0786,15476.88,34.2,0.4587
BXP,Other,2020,2717.08,0.0442,1649.31,0.607,,582.85,3.7,1150.24,1150.24,,2931.99,5684.69,0.516,0.1025,11078.75,19.3,0.6572
BXP,Other,2021,2960.56,0.0896,1826.12,0.6168,,521.53,3.3,1181.16,1181.16,,3300.0,5996.08,0.55,0.087,14095.38,27.4,0.5196999999999999
BXP,Other,2022,2765.69,-0.0658,1694.08,0.6125,,872.73,5.54,1156.84,1156.84,,,5834.02,,0.1496,8650.05,10.0,0.8513
BXP,Other,2023,2888.62,0.0445,1814.29,0.6281,,505.19,3.17,1133.23,1133.23,,,6132.92,,0.0824,9623.57,19.4,0.7662
BXP,Other,2024,3108.58,0.0761,1929.53,0.6207,,848.95,5.4,1282.4,1282.4,,,5876.7,,0.1445,10822.94,12.8,0.6820999999999999
